name,url,original_price,current_price,rating,orders,thumbnail,scrape_time
UGEE S640 Graphic Tablet 6 Inch Drawing Tablets Digital Pen Pad Writing Drawing Board 8192 Stylus for Android Windows Mac Laptop,https://www.aliexpress.com/item/1005006904705445.html?algo_pvid=05c21742-5f89-4d2c-8d99-30d8a7a7ff27&algo_exp_id=05c21742-5f89-4d2c-8d99-30d8a7a7ff27-10&pdp_ext_f=%7B%22order%22%3A%221465%22%2C%22eval%22%3A%221%22%2C%22orig_sl_item_id%22%3A%221005006904705445%22%2C%22orig_item_id%22%3A%221005006002465759%22%7D&pdp_npi=6%40dis%21MAD%21981.47%21471.11%21%21%21718.50%21344.88%21%40211b813b17544733179027334e4ddb%2112000038670860941%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=sfvp9ClAjpj9&utparam-url=scene%3Asearch%7Cquery_from%3A,981.47,471.11,4.9,"1,000+ sold",https://ae-pic-a1.aliexpress-media.com/kf/Se113223ecd984068978094c1d3250e74o.jpg_480x480q75.jpg_.avif,2025-08-06T10:42:21.865830
2025 Original XT mate Tablets PC Android 15 Tab 22GB+2TB 5G Dual SIM 20000mAh WiFi WPS GPS Tablet PC Global Version,https://www.aliexpress.com/item/1005009586984087.html?aem_p4p_detail=2025080602415711315539883520880001717558&algo_pvid=05c21742-5f89-4d2c-8d99-30d8a7a7ff27&algo_exp_id=05c21742-5f89-4d2c-8d99-30d8a7a7ff27-11&pdp_ext_f=%7B%22order%22%3A%22105%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%212230.68%21892.27%21%21%211633.00%21653.20%21%40211b813b17544733179027334e4ddb%2112000049543898539%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=jDEEDazpaL6s&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=2025080602415711315539883520880001717558_3,2230.68,892.27,N/A,105 sold,https://ae-pic-a1.aliexpress-media.com/kf/Se454bab80ac14aa9a38f96e7ac9aeb7ch.jpg_480x480q75.jpg_.avif,2025-08-06T10:42:22.113494
XPPen Deco 640 Graphics Tablet 16K Pressure Levels 16x9cm Drawing Area with 8 Keys 60 Tilt for OSU Game Android Windows Mac,https://www.aliexpress.com/item/1005007382212681.html?algo_pvid=05c21742-5f89-4d2c-8d99-30d8a7a7ff27&algo_exp_id=05c21742-5f89-4d2c-8d99-30d8a7a7ff27-12&pdp_ext_f=%7B%22order%22%3A%22789%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%21474.25%21313.02%21%21%2148.27%2131.86%21%40211b813b17544733179027334e4ddb%2112000041497023823%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=c1PYNwlEPIBR&utparam-url=scene%3Asearch%7Cquery_from%3A,474.25,313.02,4.9,700+ sold,https://ae-pic-a1.aliexpress-media.com/kf/Sfeb9555e29284de2897ebd64b78b66c17.jpg_480x480q75.jpg_.avif,2025-08-06T10:42:22.398926
"PRITOM TOUCH 10 Plus 10 Inch Android 13 Tablet, 8(4+4)GB+64GB 1TB Expand, WiFi 6, Dual Box Speakers, BT5.0, Google GMS, 2.0GHz",https://www.aliexpress.com/item/1005007171310464.html?algo_pvid=05c21742-5f89-4d2c-8d99-30d8a7a7ff27&algo_exp_id=05c21742-5f89-4d2c-8d99-30d8a7a7ff27-13&pdp_ext_f=%7B%22order%22%3A%221442%22%2C%22eval%22%3A%221%22%2C%22orig_sl_item_id%22%3A%221005007171310464%22%2C%22orig_item_id%22%3A%221005006919275922%22%7D&pdp_npi=6%40dis%21MAD%212823.08%211355.08%21%21%212066.68%21992.01%21%40211b813b17544733179027334e4ddb%2112000039692979831%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=vSUvutg5fDpj&utparam-url=scene%3Asearch%7Cquery_from%3A,2823.08,1355.08,4.9,"1,000+ sold",https://ae-pic-a1.aliexpress-media.com/kf/S56d2be788d2a4170b71c21dae6871a92X.jpg_480x480q75.jpg_.avif,2025-08-06T10:42:22.745034
"PRITOM Tablet 7"" Android 14 Tablets, 8GB RAM(3+5GB Expand) 64GB ROM, A523 Octa-Core Processor, 5G WiFi+WiFi6, Dual Camera,Black",https://www.aliexpress.com/item/1005007987702531.html?algo_pvid=05c21742-5f89-4d2c-8d99-30d8a7a7ff27&algo_exp_id=05c21742-5f89-4d2c-8d99-30d8a7a7ff27-14&pdp_ext_f=%7B%22order%22%3A%221321%22%2C%22eval%22%3A%221%22%2C%22orig_sl_item_id%22%3A%221005007987702531%22%2C%22orig_item_id%22%3A%221005007348500342%22%7D&pdp_npi=6%40dis%21MAD%211770.36%21849.77%21%21%211296.02%21622.09%21%40211b813b17544733179027334e4ddb%2112000043169081496%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=2Qm66SgWFe22&utparam-url=scene%3Asearch%7Cquery_from%3A,1770.36,849.77,4.9,"1,000+ sold",https://ae-pic-a1.aliexpress-media.com/kf/S2235fa9151b5476481fa01e9191d8810v.jpg_480x480q75.jpg_.avif,2025-08-06T10:42:23.046599
XPPen New Deco01V3 10 Inch Graphics Digital Tablet Drawing Tablet 16384 Levels Pressure 8 Shortcut Keys for Android Windows Mac,https://www.aliexpress.com/item/32890178943.html?aem_p4p_detail=2025080602415711315539883520880001717558&algo_pvid=05c21742-5f89-4d2c-8d99-30d8a7a7ff27&algo_exp_id=05c21742-5f89-4d2c-8d99-30d8a7a7ff27-15&pdp_ext_f=%7B%22order%22%3A%22279%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%211498.20%21554.32%21%21%21152.49%2156.42%21%40211b813b17544733179027334e4ddb%2112000037976145680%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=rpIJKcFeTgIq&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=2025080602415711315539883520880001717558_4,1498.2,554.32,4.8,279 sold,https://ae-pic-a1.aliexpress-media.com/kf/S4788ff4514e84aa7b4fa5eb92898cb1dx.jpg_480x480q75.jpg_.avif,2025-08-06T10:42:23.346162
"VASOUN Android 14 Tablet 10.1"", 12GB(6+6 Expand) RAM, 128GB ROM, Octa Core, Dual SIM 4G Unlocked With 2.4G/5G WiFi GPS",https://www.aliexpress.com/item/1005006727571874.html?algo_pvid=05c21742-5f89-4d2c-8d99-30d8a7a7ff27&algo_exp_id=05c21742-5f89-4d2c-8d99-30d8a7a7ff27-16&pdp_ext_f=%7B%22order%22%3A%22962%22%2C%22eval%22%3A%221%22%2C%22orig_sl_item_id%22%3A%221005006727571874%22%2C%22orig_item_id%22%3A%221005005920108572%22%7D&pdp_npi=6%40dis%21MAD%213321.46%211594.30%21%21%212431.52%211167.13%21%40211b813b17544733179027334e4ddb%2112000038107648601%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=Kdncc1hbGqmf&utparam-url=scene%3Asearch%7Cquery_from%3A,3321.46,1594.3,4.9,900+ sold,https://ae-pic-a1.aliexpress-media.com/kf/S926fed6577d64dc0ac9e182ccf19aecfV.jpg_480x480q75.jpg_.avif,2025-08-06T10:42:23.657330
"OnePlus Pad 2 12GB RAM 256GB Storage 12.1"" Display Android Tablet Snapdragon 8 Gen 3 Processor Wi-Fi 9510mAh Battery OxygenOS 15",https://www.aliexpress.com/item/1005009233546739.html?algo_pvid=05c21742-5f89-4d2c-8d99-30d8a7a7ff27&algo_exp_id=05c21742-5f89-4d2c-8d99-30d8a7a7ff27-17&pdp_ext_f=%7B%22order%22%3A%2246%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%214603.65%213222.56%21%21%21468.57%21328.00%21%40211b813b17544733179027334e4ddb%2112000049151539881%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=ynAVVWaesYFY&utparam-url=scene%3Asearch%7Cquery_from%3A,4603.65,3222.56,5,46 sold,https://ae-pic-a1.aliexpress-media.com/kf/Sb5329dfe0a7b4c03812d8f2d8eab5abbH.png_480x480.png_.avif,2025-08-06T10:42:24.009423
8.5 Inch LCD Writing Tablet Digital Drawing Tablet Handwriting Pads Portable Electronic Tablet Board ultra-thin Board,https://www.aliexpress.com/ssr/300000512/BundleDeals2?productIds=1005006821933247:12000038431227018&pha_manifest=ssr&_immersiveMode=true&disableNav=YES&sourceName=SEARCHProduct&utparam-url=scene%3Asearch%7Cquery_from%3A,4603.65,43.13,4.6,800+ sold,https://ae-pic-a1.aliexpress-media.com/kf/Hfc28ce7ccd9d49f8a984fd39c0a27c260.jpg_480x480q75.jpg_.avif,2025-08-06T10:42:24.269375
Factory Direct Sales 13.3 Inch AntiStatic Capacitive J1900 I3 I5 I7 Embedded ALL IN ONEN Touch Screen Industrial Tablet Panel PC,https://www.aliexpress.com/item/1005005614426051.html?aem_p4p_detail=2025080602415711315539883520880001717558&algo_pvid=05c21742-5f89-4d2c-8d99-30d8a7a7ff27&algo_exp_id=05c21742-5f89-4d2c-8d99-30d8a7a7ff27-19&pdp_ext_f=%7B%22order%22%3A%2211%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%212786.64%212786.64%21%21%212040.00%212040.00%21%40211b813b17544733179027334e4ddb%2112000047513527526%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=Z4SSCx33YTkU&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=2025080602415711315539883520880001717558_5,2786.64,2786.64,N/A,11 sold,https://ae-pic-a1.aliexpress-media.com/kf/S52556e03fb2b46ddade00318f1c5ae4ao.jpg_480x480q75.jpg_.avif,2025-08-06T10:42:24.584639
"Global Version Redmagic Astra Gaming Tablet NP05J Snapdragon 8 Elite 9.06"" OLED 165Hz 2400×1504 13MP 8200mAh Dual Cell Battery",https://www.aliexpress.com/item/1005008712110481.html?algo_pvid=05c21742-5f89-4d2c-8d99-30d8a7a7ff27&algo_exp_id=05c21742-5f89-4d2c-8d99-30d8a7a7ff27-20&pdp_ext_f=%7B%22order%22%3A%2273%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%217064.10%217064.10%21%21%21719.00%21719.00%21%40211b813b17544733179027334e4ddb%2112000049218063605%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=RHIBTkRxR8Pz&utparam-url=scene%3Asearch%7Cquery_from%3A,7064.1,7064.1,5,73 sold,https://ae-pic-a1.aliexpress-media.com/kf/S561960ab23e44a9ba29b1f636bbbd726j.jpg_480x480q75.jpg_.avif,2025-08-06T10:42:24.909773
"PRITOM TAB11 Android 14 Tablet, 10 Inch, Octa-Core, 5G WiFi6, 128GB, 8000mAh, HD IPS Display, Dual Camera, Bluetooth, FM, TYPE C",https://www.aliexpress.com/item/1005007170964929.html?algo_pvid=05c21742-5f89-4d2c-8d99-30d8a7a7ff27&algo_exp_id=05c21742-5f89-4d2c-8d99-30d8a7a7ff27-21&pdp_ext_f=%7B%22order%22%3A%222399%22%2C%22eval%22%3A%221%22%2C%22orig_sl_item_id%22%3A%221005007170964929%22%2C%22orig_item_id%22%3A%221005006919396502%22%7D&pdp_npi=6%40dis%21MAD%212659.03%211276.34%21%21%211946.58%21934.36%21%40211b813b17544733179027334e4ddb%2112000039693325382%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=5F72hDV0TUi6&utparam-url=scene%3Asearch%7Cquery_from%3A,2659.03,1276.34,4.9,"2,000+ sold",https://ae-pic-a1.aliexpress-media.com/kf/Se62c9fbe292f4a0f9f09e849b2facfe4K.jpg_480x480q75.jpg_.avif,2025-08-06T10:42:25.224941
Teclast T60 AI Tablet Allwinner A733 Octa-Core 12inch 2K HD TDDI Screen 6GB RAM 128GB ROM Android 15 WiFi6 8000mAh 13MP+5MP,https://www.aliexpress.com/item/1005009121551089.html?algo_pvid=05c21742-5f89-4d2c-8d99-30d8a7a7ff27&algo_exp_id=05c21742-5f89-4d2c-8d99-30d8a7a7ff27-22&pdp_ext_f=%7B%22order%22%3A%2293%22%2C%22eval%22%3A%221%22%2C%22orig_sl_item_id%22%3A%221005009121551089%22%2C%22orig_item_id%22%3A%221005008885013977%22%7D&pdp_npi=6%40dis%21MAD%214940.82%212371.59%21%21%213617.00%211736.16%21%40211b813b17544733179027334e4ddb%2112000047988726958%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=XznaskRq6lr2&utparam-url=scene%3Asearch%7Cquery_from%3A,4940.82,2371.59,4.9,93 sold,https://ae-pic-a1.aliexpress-media.com/kf/Sc9da47c597314ab5bdbd10296c96ab1aM.jpg_480x480q75.jpg_.avif,2025-08-06T10:42:25.567167
XPPen Magic Note Pad Android 14 White Graphic Tablet Business Digital Writing Notebook Pad 3-in-1 Color Ink Paper E-book Reader,https://www.aliexpress.com/item/1005008631550314.html?aem_p4p_detail=2025080602415711315539883520880001717558&algo_pvid=05c21742-5f89-4d2c-8d99-30d8a7a7ff27&algo_exp_id=05c21742-5f89-4d2c-8d99-30d8a7a7ff27-23&pdp_ext_f=%7B%22order%22%3A%22476%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%218812.94%214318.34%21%21%21897.00%21439.53%21%40211b813b17544733179027334e4ddb%2112000046795777409%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=gBCpKZcuoI4E&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=2025080602415711315539883520880001717558_6,8812.94,4318.34,4.9,476 sold,https://ae-pic-a1.aliexpress-media.com/kf/S9f99ed2258f746709c6936166f0967ebR.jpg_480x480q75.jpg_.avif,2025-08-06T10:42:26.250825
PRITOM Tablet for Kids 7 Inch Android 11 32 GB WiFi Bluetooth Dual Camera Educational Software Installed with Proof Case,https://www.aliexpress.com/item/1005006783091272.html?algo_pvid=05c21742-5f89-4d2c-8d99-30d8a7a7ff27&algo_exp_id=05c21742-5f89-4d2c-8d99-30d8a7a7ff27-24&pdp_ext_f=%7B%22order%22%3A%22687%22%2C%22eval%22%3A%221%22%2C%22orig_sl_item_id%22%3A%221005006783091272%22%2C%22orig_item_id%22%3A%221005005121876891%22%7D&pdp_npi=6%40dis%21MAD%211672.07%21802.60%21%21%211224.06%21587.55%21%40211b813b17544733179027334e4ddb%2112000038282067319%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=MsmtvMq2xAh3&utparam-url=scene%3Asearch%7Cquery_from%3A,1672.07,802.6,4.9,600+ sold,https://ae-pic-a1.aliexpress-media.com/kf/S0ec68cd5389c46e4a51923e0b21575165.jpg_480x480q75.jpg_.avif,2025-08-06T10:42:26.582306
Refurbished 7'' Kids Tablet Android 1024x600 HD Quad-Core Dual WiFi 2GB+32GB Educational Tablet for Children Perfect Gift!,https://www.aliexpress.com/item/1005008476920058.html?algo_pvid=05c21742-5f89-4d2c-8d99-30d8a7a7ff27&algo_exp_id=05c21742-5f89-4d2c-8d99-30d8a7a7ff27-25&pdp_ext_f=%7B%22order%22%3A%22165%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%21255.35%21255.35%21%21%2125.99%2125.99%21%40211b813b17544733179027334e4ddb%2112000045321009484%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=UOX0STIKTKyE&utparam-url=scene%3Asearch%7Cquery_from%3A,255.35,255.35,3.9,165 sold,https://ae-pic-a1.aliexpress-media.com/kf/S5c59d63d9b584a3aa2fd4ac21206143de.jpg_480x480q75.jpg_.avif,2025-08-06T10:42:26.950357
8.5/10/12 Inch LCD Writing Tablet Digital Drawing Tablet Handwriting Pads Portable Electronic Tablet Board ultra-thin Board,https://www.aliexpress.com/item/1005009607615651.html?algo_pvid=05c21742-5f89-4d2c-8d99-30d8a7a7ff27&algo_exp_id=05c21742-5f89-4d2c-8d99-30d8a7a7ff27-26&pdp_ext_f=%7B%22order%22%3A%224%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%21246.26%21123.13%21%21%21180.28%2190.14%21%40211b813b17544733179027334e4ddb%2112000049617302423%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=41gtowpyOoqy&utparam-url=scene%3Asearch%7Cquery_from%3A,255.35,123.13,N/A,4 sold,https://ae-pic-a1.aliexpress-media.com/kf/S5eb6049c308b438281a60fb3a468ca2ew.jpg_480x480q75.jpg_.avif,2025-08-06T10:42:27.279419
2025 Tablet Android 20000mAh 10.36 inch Global Version 22GB+2TB New Network 14 Core Android 13.0 Wifi Tablet,https://www.aliexpress.com/item/1005009614765361.html?aem_p4p_detail=2025080602415711315539883520880001717558&algo_pvid=05c21742-5f89-4d2c-8d99-30d8a7a7ff27&algo_exp_id=05c21742-5f89-4d2c-8d99-30d8a7a7ff27-27&pdp_ext_f=%7B%22order%22%3A%224%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%211907.30%21972.72%21%21%211396.27%21712.10%21%40211b813b17544733179027334e4ddb%2112000049682328539%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=H9DudJckG6ex&utparam-url=scene%3Asearch%7Cquery_from%3A&search_p4p_id=2025080602415711315539883520880001717558_7,1907.3,972.72,N/A,4 sold,https://ae-pic-a1.aliexpress-media.com/kf/S3cab093305da42eb98ad1bd76ba93eb09.jpg_480x480q75.jpg_.avif,2025-08-06T10:42:27.547269
SENNIXIONG 8.5/10/12/16 INCH Drawing Tablet Lcd Writing Board Lcd Tablet for Design Graphic Electronic Notebook Magic Tablet Toy,https://www.aliexpress.com/item/1005009621365313.html?algo_pvid=05c21742-5f89-4d2c-8d99-30d8a7a7ff27&algo_exp_id=05c21742-5f89-4d2c-8d99-30d8a7a7ff27-28&pdp_ext_f=%7B%22order%22%3A%222%22%2C%22eval%22%3A%221%22%7D&pdp_npi=6%40dis%21MAD%21254.68%21127.34%21%21%21186.44%2193.22%21%40211b813b17544733179027334e4ddb%2112000049659861714%21sea%21MA%210%21ABX%211%210%21&curPageLogUid=icPP8CkJtvCA&utparam-url=scene%3Asearch%7Cquery_from%3A,1907.3,127.34,N/A,2 sold,https://ae-pic-a1.aliexpress-media.com/kf/S8ea0624349ae4ff19b5a390f7fff5991C.jpg_480x480q75.jpg_.avif,2025-08-06T10:42:27.761253
